X;Y;Type
0.106572;35.963607;Green zones
0.4049;36.098;Green zones
0.264801;36.108323;Green zones
0.0732;35.8565;Green zones
-0.066511;35.803124;Green zones
0.156707;35.840194;Green zones
-0.029292;35.737187;Green zones
0.0849;35.91621;Green zones
0.0408;35.8065;Green zones
0.06747;35.88044;Green zones
0.1568;35.9623;Green zones
0.3339;36.0009;Green zones
0.4283;36.0991;Green zones
0.2762;36.0262;Green zones
0.44127;36.15884;Green zones
0.06012;35.92194;Green zones
0.16694;35.9747;Green zones
0.30256;36.14816;Green zones
0.227943;35.732138;Green zones
0.088942;35.877614;Green zones
0.295189;35.91003;Green zones
0.223522;35.928653;Green zones
0.650972;36.275472;Green zones
-0.411694;35.5176;Green zones
-0.258139;35.7192;Green zones
-0.40517;35.5187;Green zones
-0.487533;35.7484;Green zones
-0.642833;35.7027;Green zones
-0.644194;35.7029;Green zones
-0.645694;35.700972;Green zones
-0.63509;35.7053;Green zones
-0.610528;35.7104;Green zones
-0.633472;35.7026;Green zones
-0.638056;35.7028;Green zones
-0.647764;35.6938;Green zones
-0.76971;35.7473;Green zones
-0.645139;35.7017;Green zones
-0.6395;35.7058;Green zones
-0.643417;35.6961;Green zones
-0.63059;35.6995;Green zones
-0.64194;35.7037;Green zones
-0.646917;35.6929;Green zones
-0.63859;35.6724;Green zones
-0.658056;35.6898;Green zones
-0.606667;35.6204;Green zones
-0.618028;35.7079;Green zones
-0.68007;35.6734;Green zones
-0.6625;35.6887;Green zones
-0.592751;35.726719;Green zones
-0.65507;35.6855;Green zones
-0.648087;35.7035;Green zones
-0.609;35.715;Green zones
-0.5784;35.7342;Green zones
-0.591599;35.726733;Green zones
-0.609;35.715;Green zones
-0.662694;35.714111;Green zones
-0.595255;35.630807;Green zones
-0.807604;35.767959;Green zones
-0.6031;35.6619;Green zones
-0.622081;35.71258;Green zones
-0.64375;35.69518;Green zones
-0.7558;35.7407;Green zones
-0.650013;35.693066;Green zones
-0.6411;35.6998;Green zones
-0.6552;35.7082;Green zones
-0.647748;35.702743;Green zones
-0.641028;35.668;Green zones
-0.62675;35.7048;Green zones
-0.64325;35.7049;Green zones
-0.65012;35.7021;Green zones
-0.64103;35.7013;Green zones
-0.642361;35.7088;Green zones
-0.703639;35.7186;Red zones
-0.639278;35.6983;Green zones
-0.645939;35.6948;Green zones
-0.650639;35.6979;Green zones
-0.645694;35.700972;Green zones
-0.74075;35.7345;Green zones
-0.784;35.7537;Green zones
-0.766399;35.7458;Green zones
-0.91775;35.6425;Green zones
-0.606667;35.6204;Green zones
-0.595;35.6732;Green zones
-0.647444;35.6859;Green zones
-0.598694;35.7113;Green zones
-0.599139;35.7003;Green zones
-0.615333;35.6883;Green zones
-0.669972;35.6454;Green zones
-0.580111;35.6116;Green zones
-0.676833;35.6771;Green zones
-0.577417;35.7048;Green zones
-0.601222;35.6819;Green zones
-0.655528;35.6913;Green zones
-0.661417;35.6669;Green zones
-0.618889;35.6984;Green zones
-0.612861;35.6504;Green zones
-0.61725;35.7122;Green zones
-0.586222;35.7292;Green zones
-0.65986;35.6797;Orange zones
-0.627757;35.656;Green zones
-0.630333;35.6522;Green zones
-0.6185;35.7054;Green zones
-0.639778;35.6819;Green zones
-0.629667;35.6969;Green zones
-0.562389;35.7462;Green zones
-0.538944;35.7235;Green zones
-0.897982;35.7029;Green zones
-0.433194;35.7849;Green zones
-0.380389;35.7935;Green zones
-0.297556;35.8122;Green zones
-0.26925;35.807083;Green zones
-0.260111;35.8038;Green zones
-0.237278;35.797917;Green zones
-0.176972;35.7903;Green zones
-0.809778;35.7015;Green zones
-0.846535;35.725877;Green zones
-0.317056;35.8489;Green zones
-0.326306;35.8627;Green zones
-0.335556;35.8483;Green zones
-0.657528;35.6869;Green zones
-0.497778;35.6935;Green zones
-0.472528;35.7047;Green zones
-0.46475;35.7268;Green zones
-0.414944;35.6819;Green zones
-0.522632;35.6581;Green zones
-0.45838;35.5535;Green zones
-0.491056;35.6947;Green zones
-0.6925;35.6616;Green zones
-0.730694;35.6221;Green zones
-0.81157;35.587;Green zones
-0.7802;35.7182;Green zones
-0.465417;35.7309;Green zones
-0.626389;35.7011;Green zones
-0.30546;35.80826;Green zones
-0.6336;35.662;Green zones
-0.57125;35.7311;Green zones
-0.649028;35.6761;Green zones
-0.66225;35.6862;Green zones
-0.57302;35.6985;Green zones
-0.58548;35.7024;Green zones
-0.62568;35.688;Green zones
-0.616306;35.6947;Green zones
-0.622389;35.6852;Green zones
-0.665889;35.6732;Green zones
-0.608111;35.7074;Green zones
-0.586528;35.7151;Green zones
-0.284833;35.8094;Green zones
-0.626361;35.6917;Green zones
-0.654167;35.6819;Green zones
-0.628389;35.6759;Green zones
-0.608556;35.6997;Green zones
-0.573444;35.6968;Green zones
-0.538917;35.7574;Green zones
-0.75222;35.7378;Green zones
-0.64825;35.6923;Green zones
-0.635083;35.6892;Green zones
-0.667139;35.6793;Green zones
-0.6537;35.6685;Green zones
-0.579694;35.7224;Green zones
-0.564917;35.7224;Green zones
-0.55773;35.75325;Green zones
-0.573443;35.627664;Green zones
-0.645444;35.6966;Green zones
-0.903401;35.578651;Green zones
-0.569806;35.6492;Green zones
-0.533278;35.5172;Green zones
-0.357889;35.8185;Green zones
-0.869444;35.6869;Green zones
-0.660139;35.6991;Green zones
-0.565667;35.7389;Green zones
-0.577528;35.7313;Green zones
-0.598028;35.694;Green zones
-0.604472;35.6857;Green zones
-0.5735;35.6414;Green zones
-0.623722;35.6476;Green zones
-0.628833;35.6704;Green zones
-0.684028;35.6652;Green zones
-0.660444;35.6906;Green zones
-0.767361;35.7392;Green zones
-0.638611;35.6754;Green zones
-0.536667;35.716;Green zones
-0.590767;35.7102;Green zones
-0.607111;35.7133;Green zones
-0.622694;35.7072;Green zones
-0.614639;35.7033;Green zones
-0.295767;35.8258;Green zones
-0.65425;35.6873;Green zones
-0.651;35.6469;Green zones
-0.602028;35.6517;Green zones
-0.575667;35.6724;Green zones
-0.615361;35.6825;Green zones
-0.640056;35.6924;Green zones
-0.658472;35.673;Green zones
-0.635444;35.6829;Green zones
-0.593167;35.7172;Green zones
-0.487203;35.8172;Green zones
-0.531333;35.7284;Orange zones
-0.374333;35.8017;Green zones
-0.310278;35.8575;Green zones
-0.532389;35.7101;Green zones
-0.824269;35.756793;Green zones
-0.638778;35.7046;Orange zones
-0.682796;35.67631;Green zones
-0.887667;35.7059;Green zones
-0.57426;35.63827;Orange zones
-0.642806;35.6979;Green zones
-0.809778;35.7015;Red zones
-0.344581;35.8049;Green zones
-0.66825;35.6409;Green zones
-0.580972;35.6262;Green zones
-0.75323;35.6257;Green zones
-0.974722;35.6462;Green zones
-0.517139;35.6265;Green zones
-0.442028;35.7124;Green zones
-0.6321;35.702;Green zones
-0.708139;35.7274;Green zones
-0.641333;35.686583;Green zones
-0.605306;35.6937;Green zones
-0.744;35.7387;Green zones
-0.6441;35.6719;Green zones
-0.624028;35.6966;Green zones
-0.604222;35.7111;Green zones
-0.601083;35.7067;Green zones
-0.6135;35.7079;Green zones
-0.63375;35.695;Green zones
-0.772611;35.7443;Green zones
-0.43004;35.7797;Green zones
-0.633;35.7056;Green zones
-0.3105;35.812;Green zones
-0.168;35.7941;Green zones
-0.34032;35.846;Green zones
-0.417722;35.692;Green zones
-0.502333;35.6921;Green zones
-0.520611;35.6621;Green zones
-0.621389;35.6349;Green zones
-0.620444;35.6919;Green zones
-0.628111;35.6845;Green zones
-0.620833;35.6783;Green zones
-0.64225;35.6638;Green zones
-0.687472;35.6674;Green zones
-0.70085;35.6605;Orange zones
-0.654167;35.6772;Green zones
-0.592083;35.7005;Green zones
-0.567694;35.7171;Green zones
-0.54533;35.7226;Green zones
-0.31425;35.8531;Green zones
-0.425055;35.7846;Green zones
-0.552861;35.7486;Green zones
-0.57344;35.7258;Green zones
-0.668417;35.6852;Green zones
-0.760889;35.7436;Green zones
-0.751806;35.7321;Green zones
-0.781806;35.7478;Green zones
-0.902306;35.5822;Green zones
-0.7213;35.6229;Green zones
-0.73975;35.612444;Green zones
-0.66179;35.6818;Orange zones
-0.559194;35.7333;Green zones
-0.636806;35.7001;Green zones
-0.64166;35.69;Green zones
-0.6258;35.708;Green zones
-0.671889;35.6348;Green zones
-0.59544;35.6982;Green zones
-1.00186;35.6711;Green zones
-0.356861;35.8212;Green zones
-0.285639;35.8133;Green zones
-0.331917;35.7854;Green zones
-0.6425;35.6951;Green zones
-0.620917;35.6542;Green zones
-0.571639;35.7203;Green zones
-0.522583;35.7024;Green zones
-0.45153;35.5501;Green zones
-0.411028;35.6808;Green zones
-0.673917;35.6855;Orange zones
-0.156722;35.7628;Green zones
-0.78903;35.7556;Green zones
-0.6698;35.6745;Green zones
-0.490944;35.5051;Green zones
-0.500583;35.5519;Green zones
-0.708092;35.7219;Orange zones
-0.536616;35.7268;Green zones
-0.25522;35.7892;Green zones
-0.332028;35.8927;Green zones
-0.798833;35.7683;Green zones
-0.637361;35.7054;Green zones
-0.619583;35.7022;Green zones
-0.592;35.6272;Green zones
-0.583667;35.6403;Green zones
-0.598091;35.637;Green zones
-0.57119;35.7361;Green zones
-0.558;35.691;Green zones
-0.5673;35.7472;Green zones
-0.665028;35.6355;Green zones
-0.536389;35.7205;Green zones
-0.59644;35.7028;Green zones
-0.652083;35.6731;Green zones
-0.653083;35.7019;Green zones
-0.616611;35.6471;Green zones
-0.583794;35.6507;Green zones
-0.4292;35.7823;Green zones
-0.34412;35.7295;Green zones
-0.64789;35.65046;Green zones
-0.623611;35.6425;Green zones
-0.561861;35.6479;Green zones
-0.311361;35.8617;Green zones
-0.565944;35.5574;Orange zones
-0.533966;35.741331;Green zones
-0.6103;35.6902;Green zones
-0.578319;35.726442;Green zones
-0.73659;35.7353;Green zones
-0.646833;35.6938;Green zones
-0.626694;35.6352;Green zones
-0.619417;35.6421;Green zones
-0.525194;35.6656;Green zones
-0.609;35.715;Green zones
-0.49315;35.6918;Green zones
-0.662417;35.693;Green zones
-0.541472;35.720308;Orange zones
-0.59585;35.6875;Green zones
-0.616583;35.6544;Green zones
-0.588389;35.7207;Green zones
-0.575158;35.6502;Green zones
-0.521778;35.6293;Green zones
-0.565722;35.7296;Green zones
-0.632694;35.6737;Green zones
-0.662806;35.6705;Green zones
-0.213806;35.7163;Green zones
-0.708056;35.6491;Green zones
-0.603435;35.6979;Green zones
-1.03627;35.6521;Green zones
-0.303944;35.8818;Green zones
-0.64424;35.7022;Green zones
-0.535;35.759722;Green zones
-0.90756;35.6151;Green zones
-0.174995;35.737448;Green zones
-0.57719;35.6445;Green zones
-0.66541;35.6323;Orange zones
-0.55645;35.6978;Green zones
-0.40595;35.6311;Green zones
-0.592139;35.7227;Green zones
-0.704389;35.5999;Green zones
-0.28437;35.7759;Green zones
-0.649583;35.6993;Green zones
-0.852083;35.5805;Green zones
-0.40675;35.5482;Green zones
-0.393556;35.8301;Green zones
-0.53025;35.4854;Green zones
-0.68032;35.6783;Green zones
-0.644;35.6678;Green zones
-0.61124;35.7127;Green zones
-0.58159;35.6183;Green zones
-0.56094;35.7286;Green zones
-0.63885;35.6956;Green zones
-0.612389;35.6928;Green zones
-0.377306;35.6706;Green zones
-0.755296;35.7333;Green zones
-0.64683;35.6816;Green zones
-0.540386;35.6804;Green zones
-0.58125;35.6375;Green zones
-0.595524;35.720973;Green zones
-0.6533;35.7046;Green zones
-0.563139;35.75;Green zones
-0.56653;35.7065;Green zones
-0.54913;35.7223;Green zones
-0.235194;35.7564;Green zones
-0.557313;35.7057;Green zones
-0.55881;35.7022;Green zones
-0.59641;35.7086;Green zones
-0.5385;35.745;Green zones
-0.483111;35.7394;Green zones
-0.636417;35.7021;Green zones
-0.571237;35.6453;Green zones
-0.554361;35.7451;Green zones
-0.431258;35.7762;Green zones
-0.6334;35.6983;Green zones
-0.55998;35.7429;Green zones
-0.672305;35.7054;Green zones
-0.570836;35.7408;Green zones
-0.66344;35.6384;Orange zones
-0.667031;35.637843;Orange zones
-0.39094;35.8272;Green zones
-0.3466;35.8182;Green zones
-0.716548;35.7214;Orange zones
-0.901683;35.5747;Green zones
-0.571875;35.6087;Green zones
-0.43573;35.78201;Green zones
-0.570043;35.670653;Green zones
-0.579402;35.7173;Green zones
-0.42337;35.7797;Green zones
-0.49889;35.7045;Green zones
-0.37889;35.7905;Green zones
-0.558743;35.684669;Green zones
-0.74648;35.7322;Green zones
-0.499041667;35.69064722;Green zones
-0.27245;35.8033;Green zones
-0.590545;35.7128;Green zones
-0.611417;35.7166;Green zones
-0.448472;35.5377;Orange zones
-0.48778;35.5622;Green zones
-0.595556;35.6447;Green zones
-0.56559;35.6983;Green zones
-0.590794;35.69063;Green zones
-0.652361;35.653944;Green zones
-0.543212;35.742544;Green zones
-0.548576;35.749331;Green zones
-0.53859;35.73747;Green zones
-0.550494;35.7545;Green zones
-0.365649;35.8329;Green zones
-0.551186;35.6366;Green zones
-0.418544;35.781778;Green zones
-0.4215;35.7939;Orange zones
-0.81961;35.7018;Green zones
-0.442944;35.5558;Green zones
-0.4172;35.5462;Green zones
-0.4352;35.5518;Green zones
-0.432223;35.5739;Green zones
-0.470709;35.728;Green zones
-0.52051;35.6979;Green zones
-0.445534;35.702;Orange zones
-0.528234;35.7045;Green zones
-0.45294;35.7161;Green zones
-0.662578;35.6898;Green zones
-0.609452;35.7038;Green zones
-0.7497;35.74;Green zones
-0.575278;35.628056;Green zones
-0.54492;35.7615;Green zones
-0.564406;35.734691;Green zones
-0.8895;35.671964;Green zones
0.583813;35.731185;Green zones
-0.774364;35.735938;Green zones
-0.398;35.763;Green zones
-0.708985;35.6406;Green zones
-0.615842;35.679013;Green zones
-0.614732;35.6438;Green zones
-0.685612;35.7119;Green zones
-0.3325;35.8205;Green zones
-0.567;35.6529;Green zones
-0.609664;35.682646;Green zones
-0.552428;35.707967;Green zones
-0.70356;35.66229;Red zones
-0.567593;35.694164;Green zones
-0.696376;35.638076;Green zones
-0.567099;35.71125;Green zones
-0.89755;35.573456;Green zones
-0.542;35.6865;Green zones
-0.752903;35.6212;Green zones
-0.3437;35.7834;Green zones
-0.193385;35.78963;Green zones
-0.42499;35.6956;Green zones
-0.26159;35.7673;Green zones
-0.4401;35.6067;Green zones
-0.600554;35.4854;Green zones
-0.627639;35.639217;Green zones
-0.874241;35.6824;Green zones
-0.543958;35.747078;Green zones
-0.45868;35.7341;Green zones
-0.7339;35.626;Green zones
-0.5235;35.728;Green zones
-0.8675;35.58616;Green zones
-0.564321;35.431453;Green zones
-0.725592;35.614172;Green zones
-0.555081;35.721834;Green zones
-0.535406;35.753823;Green zones
-0.774;35.7489;Green zones
-0.793167;35.7608;Green zones
-0.62041;35.681543;Green zones
-0.649093;35.669369;Green zones
-0.61448;35.71484;Green zones
-0.500682;35.708711;Orange zones
-0.645091;35.675669;Green zones
-0.53356;35.52305;Orange zones
-0.624398;35.665774;Green zones
-0.565505556;35.70115556;Green zones
-0.566858;35.646898;Green zones
-0.619658;35.686798;Green zones
-0.589849811;35.63815322;Green zones
-0.575274;35.550294;Green zones
-0.695588;35.66518;Red zones
-0.6109;35.61838;Green zones
-0.549425;35.728383;Green zones
-0.547482;35.728465;Green zones
-0.532788;35.748844;Green zones
-0.537359;35.750369;Green zones
-0.68784;35.6541;Green zones
-0.606158;35.716316;Green zones
-0.700175;35.629522;Green zones
-0.5707;35.6983;Green zones
-0.563672;35.694789;Green zones
-0.901465;35.587525;Green zones
-0.525144;35.656594;Green zones
-0.4484;35.6989;Orange zones
-0.315916;35.849216;Green zones
-0.378908;35.790495;Green zones
-0.3256;35.8588;Green zones
-0.2941;35.8747;Green zones
-0.578205;35.640325;Green zones
-0.572832;35.710614;Green zones
-0.581384;35.714247;Green zones
-0.6323;35.6679;Green zones
-0.6283635;35.6633728;Green zones
-0.592967;35.712219;Green zones
-0.531433;35.743705;Green zones
-0.5287;35.7485;Orange zones
-0.6296;35.6657;Green zones
-0.5794;35.6945;Green zones
-0.6561;35.6729;Green zones
-0.644775;35.68033;Green zones
-0.576044;35.702505;Green zones
-0.6001164;35.6855549;Green zones
-0.443;35.7075;Green zones
-0.5228;35.7066;Green zones
-0.601263;35.675542;Green zones
-0.561451;35.704537;Green zones
-0.583952;35.719362;Green zones
-0.687535;35.661919;Green zones
-0.449662;35.555346;Green zones
-0.588249;35.724646;Green zones
-0.452488;35.704547;Green zones
-0.603632;35.695901;Green zones
-0.65004;35.667083;Green zones
-0.6861;35.6581;Green zones
-0.657266;35.658067;Green zones
-0.423744;35.692067;Green zones
-0.705623;35.639055;Green zones
-0.688403;35.631751;Green zones
-0.6862;35.6247;Green zones
-0.77282;35.7397;Green zones
-0.407347;35.680011;Green zones
-0.693607;35.648158;Green zones
-0.700266;35.634448;Green zones
-0.54653;35.743213;Green zones
-0.555434;35.738218;Green zones
-0.588191;35.698883;Green zones
-0.542461;35.72575;Green zones
-0.5344;35.7074;Green zones
-0.5847;35.688;Green zones
-0.581697;35.622489;Green zones
-0.485;35.7046;Green zones
-0.469;35.7334;Green zones
-0.63716;35.670612;Green zones
-0.2769;35.8031;Green zones
-0.543217;35.757639;Green zones
-0.59555;35.631045;Green zones
-0.58297;35.64512;Green zones
-0.594039;35.696501;Green zones
-0.64137;35.70385;Green zones
-0.57087;35.74633;Green zones
-0.54823;35.75207;Green zones
-0.7823;35.7499;Green zones
-0.757342;35.739457;Green zones
-0.57561;35.73434;Green zones
-0.576069;35.720382;Green zones
-0.570756;35.725906;Green zones
-0.557175;35.726048;Green zones
-0.636935;35.659063;Green zones
-0.609947;35.685995;Green zones
-0.668291;35.699473;Green zones
-0.7016;35.65698;Green zones
-0.73422;35.720332;Green zones
-0.531588;35.712495;Green zones
-0.601272;35.691797;Green zones
